Dataset,Split,Model,Explainer,Metric,n_total,n_valid,median_dir,mean_dir,iqr_dir,median_raw,iqr_raw,rank
CWRU_12k,val,FCN,saliency,Faithfulness Correlation (Classif),30,30,0.0852505250525052,0.06643144314431443,0.1518871887188719,0.0852505250525052,0.1518871887188719,10.0
CWRU_12k,val,FCN,smooth_gradient,Faithfulness Correlation (Classif),30,30,0.09513951395139511,0.09283008300830083,0.12060306030603067,0.09513951395139511,0.12060306030603067,9.0
CWRU_12k,val,FCN,deeplift,Pixel Flipping (Classif),30,30,0.00126214399201745,0.0013351340950580701,0.0005600660961953749,0.00126214399201745,0.0005600660961953749,6.0
CWRU_12k,val,FCN,deepliftshap,Pixel Flipping (Classif),30,30,0.0012436230795837499,0.0012961823937822,0.0004960558946600752,0.0012436230795837499,0.0004960558946600752,7.0
CWRU_12k,val,FCN,expected_gradients,Pixel Flipping (Classif),30,30,0.00123769333072205,0.0013022845511272167,0.0004699547779847002,0.00123769333072205,0.0004699547779847002,8.0
CWRU_12k,val,FCN,feature_ablation,Pixel Flipping (Classif),30,30,0.0013189775107722498,0.0013750912216538166,0.0005433236196564501,0.0013189775107722498,0.0005433236196564501,4.0
CWRU_12k,val,FCN,gradient_x_input,Pixel Flipping (Classif),30,30,0.00126489781868455,0.0013343872435708267,0.0005638408532276,0.00126489781868455,0.0005638408532276,5.0
CWRU_12k,val,FCN,gradientshap,Pixel Flipping (Classif),30,30,0.00120800024555985,0.0012678545911376233,0.00047614335469299985,0.00120800024555985,0.00047614335469299985,11.0
CWRU_12k,val,FCN,guided_back_prop,Pixel Flipping (Classif),30,30,0.00132575120361305,0.00138688699950209,0.0005055646934054,0.00132575120361305,0.0005055646934054,3.0
CWRU_12k,val,FCN,integrated_gradients,Pixel Flipping (Classif),30,30,0.0012294783267151,0.00129022608363781,0.00048434300796682504,0.0012294783267151,0.00048434300796682504,9.0
CWRU_12k,val,FCN,lime_tabular,Pixel Flipping (Classif),30,30,0.001165489593283,0.0012422870034876734,0.0004467404626437249,0.001165489593283,0.0004467404626437249,12.0
CWRU_12k,val,FCN,occlusion,Pixel Flipping (Classif),30,30,0.0012129951580223501,0.0012858492424757935,0.0005713503585021,0.0012129951580223501,0.0005713503585021,10.0
CWRU_12k,val,FCN,saliency,Pixel Flipping (Classif),30,30,0.0013260595913523001,0.0013872068994963832,0.0005055350219445752,0.0013260595913523001,0.0005055350219445752,2.0
CWRU_12k,val,FCN,smooth_gradient,Pixel Flipping (Classif),30,30,0.0013584152536162,0.0014085555118071834,0.000507311785115925,0.0013584152536162,0.000507311785115925,1.0
CWRU_12k,val,FCN,deeplift,"Sparseness (Classif, Chan)",30,30,0.130079424225831,0.13874451954062428,0.11098617873961335,0.130079424225831,0.11098617873961335,6.0
CWRU_12k,val,FCN,deepliftshap,"Sparseness (Classif, Chan)",30,30,0.1669174709214153,0.1698400899082183,0.07811681083715305,0.1669174709214153,0.07811681083715305,3.0
CWRU_12k,val,FCN,expected_gradients,"Sparseness (Classif, Chan)",30,30,0.15546968237566483,0.156687940824651,0.06936142136748194,0.15546968237566483,0.06936142136748194,4.0
CWRU_12k,val,FCN,feature_ablation,"Sparseness (Classif, Chan)",30,30,0.11146092705586966,0.12105334120204264,0.10684626321404339,0.11146092705586966,0.10684626321404339,8.0
CWRU_12k,val,FCN,gradient_x_input,"Sparseness (Classif, Chan)",30,30,0.13010010429002483,0.1387938733918556,0.11047593852768942,0.13010010429002483,0.11047593852768942,5.0
CWRU_12k,val,FCN,gradientshap,"Sparseness (Classif, Chan)",30,30,0.18403793289144954,0.18835160165013656,0.07871396655397953,0.18403793289144954,0.07871396655397953,2.0
CWRU_12k,val,FCN,guided_back_prop,"Sparseness (Classif, Chan)",30,30,0.0264063218790739,0.02648397840751895,0.035327420696525724,0.0264063218790739,0.035327420696525724,11.0
CWRU_12k,val,FCN,integrated_gradients,"Sparseness (Classif, Chan)",30,30,0.11352146844276265,0.11526213815581722,0.10835290455690172,0.11352146844276265,0.10835290455690172,7.0
CWRU_12k,val,FCN,lime_tabular,"Sparseness (Classif, Chan)",30,30,0.03290870889978135,0.03823238438353838,0.02831001585647572,0.03290870889978135,0.02831001585647572,9.0
CWRU_12k,val,FCN,occlusion,"Sparseness (Classif, Chan)",30,30,0.2922509238355746,0.27142213264705867,0.20679575035880227,0.2922509238355746,0.20679575035880227,1.0
CWRU_12k,val,FCN,saliency,"Sparseness (Classif, Chan)",30,30,0.026406331822299497,0.02648399067515388,0.03532745054812262,0.026406331822299497,0.03532745054812262,10.0
CWRU_12k,val,FCN,smooth_gradient,"Sparseness (Classif, Chan)",30,30,0.02180194201117945,0.023009796979833068,0.017247590249580575,0.02180194201117945,0.017247590249580575,12.0
CWRU_12k,val,FCN,deeplift,"Sparseness (Classif, Elem)",30,30,0.6123578245967749,0.6190681056333001,0.0367183034174714,0.6123578245967749,0.0367183034174714,4.0
CWRU_12k,val,FCN,deepliftshap,"Sparseness (Classif, Elem)",30,30,0.6127484804639529,0.6143843938678514,0.03607325708053666,0.6127484804639529,0.03607325708053666,2.0
CWRU_12k,val,FCN,expected_gradients,"Sparseness (Classif, Elem)",30,30,0.5049600657550903,0.5021109761492403,0.041742254334639184,0.5049600657550903,0.041742254334639184,7.0
CWRU_12k,val,FCN,feature_ablation,"Sparseness (Classif, Elem)",30,30,0.6157239840178439,0.6210981199219295,0.0353197099727075,0.6157239840178439,0.0353197099727075,1.0
CWRU_12k,val,FCN,gradient_x_input,"Sparseness (Classif, Elem)",30,30,0.612598514335865,0.6191501117621984,0.03627853245623158,0.612598514335865,0.03627853245623158,3.0
CWRU_12k,val,FCN,gradientshap,"Sparseness (Classif, Elem)",30,30,0.537707020325676,0.5408995183249962,0.04431922581046588,0.537707020325676,0.04431922581046588,6.0
CWRU_12k,val,FCN,guided_back_prop,"Sparseness (Classif, Elem)",30,30,0.43316950238434737,0.43631494561019485,0.021901556304680214,0.43316950238434737,0.021901556304680214,10.0
CWRU_12k,val,FCN,integrated_gradients,"Sparseness (Classif, Elem)",30,30,0.6019148669492829,0.6053507386674327,0.025241615808724194,0.6019148669492829,0.025241615808724194,5.0
CWRU_12k,val,FCN,lime_tabular,"Sparseness (Classif, Elem)",30,30,0.4526960584622915,0.4506520488264594,0.01902334162895908,0.4526960584622915,0.01902334162895908,8.0
CWRU_12k,val,FCN,occlusion,"Sparseness (Classif, Elem)",30,30,0.40741753721232443,0.3929818663479823,0.10872751310664691,0.40741753721232443,0.10872751310664691,11.0
CWRU_12k,val,FCN,saliency,"Sparseness (Classif, Elem)",30,30,0.4331695061384468,0.4363149450671647,0.02190157537277687,0.4331695061384468,0.02190157537277687,9.0
CWRU_12k,val,FCN,smooth_gradient,"Sparseness (Classif, Elem)",30,30,0.3119735818472475,0.3176844303592536,0.04335396663247193,0.3119735818472475,0.04335396663247193,12.0
CWRU_12k,val,GRU,deeplift,Average Sensitivity (Classif),30,30,-3.010886100457805,-5.028796331358273,2.5499124584039015,3.010886100457805,2.5499124584039015,4.0
CWRU_12k,val,GRU,feature_ablation,Average Sensitivity (Classif),30,30,-5.54891886276219,-8.534683503178387,11.46820945741652,5.54891886276219,11.46820945741652,9.0
CWRU_12k,val,GRU,gradient_x_input,Average Sensitivity (Classif),30,30,-3.0299201852393454,-5.060238966798017,2.5900399880281184,3.0299201852393454,2.5900399880281184,5.0
CWRU_12k,val,GRU,gradientshap,Average Sensitivity (Classif),30,30,-4.361877023425572,-8.83048527675639,2.9062303869719823,4.361877023425572,2.9062303869719823,8.0
CWRU_12k,val,GRU,guided_back_prop,Average Sensitivity (Classif),30,30,-0.22270062265865803,-1.007606887271414,0.2038812874002635,0.22270062265865803,0.2038812874002635,1.0
CWRU_12k,val,GRU,integrated_gradients,Average Sensitivity (Classif),30,30,-3.115527314117689,-5.037946490619981,1.854546325027897,3.115527314117689,1.854546325027897,6.0
CWRU_12k,val,GRU,lime_tabular,Average Sensitivity (Classif),30,30,-3.677123243924682,-6.002551495402539,2.0036808902643877,3.677123243924682,2.0036808902643877,7.0
CWRU_12k,val,GRU,occlusion,Average Sensitivity (Classif),30,30,-30.699275227421744,-42.283825789605125,19.551406092160924,30.699275227421744,19.551406092160924,10.0
CWRU_12k,val,GRU,saliency,Average Sensitivity (Classif),30,30,-0.22270074612434443,-1.0076071216738887,0.20388149901792713,0.22270074612434443,0.20388149901792713,2.0
CWRU_12k,val,GRU,smooth_gradient,Average Sensitivity (Classif),30,30,-0.7999396365314964,-2.001746314499625,0.6586888400827944,0.7999396365314964,0.6586888400827944,3.0
CWRU_12k,val,GRU,deeplift,"Complexity (Classif, Chan)",30,30,-0.912462490594253,-0.8837514257528067,0.17919985812109096,0.912462490594253,0.17919985812109096,4.0
CWRU_12k,val,GRU,feature_ablation,"Complexity (Classif, Chan)",30,30,-0.901567751428922,-0.8732616296408325,0.1320132848076544,0.901567751428922,0.1320132848076544,2.0
CWRU_12k,val,GRU,gradient_x_input,"Complexity (Classif, Chan)",30,30,-0.908663960410049,-0.882982734110833,0.17751962156187062,0.908663960410049,0.17751962156187062,3.0
CWRU_12k,val,GRU,gradientshap,"Complexity (Classif, Chan)",30,30,-0.9759296110788298,-0.945850262513313,0.0600781555503328,0.9759296110788298,0.0600781555503328,6.0
CWRU_12k,val,GRU,guided_back_prop,"Complexity (Classif, Chan)",30,30,-0.9912492700728974,-0.9809597174057261,0.01577004388168768,0.9912492700728974,0.01577004388168768,8.0
CWRU_12k,val,GRU,integrated_gradients,"Complexity (Classif, Chan)",30,30,-0.9239901563622526,-0.8886876288835261,0.136752360347276,0.9239901563622526,0.136752360347276,5.0
CWRU_12k,val,GRU,lime_tabular,"Complexity (Classif, Chan)",30,30,-0.9948992908965227,-0.9937574130531629,0.006795535840099398,0.9948992908965227,0.006795535840099398,10.0
CWRU_12k,val,GRU,occlusion,"Complexity (Classif, Chan)",30,30,-0.8794201243271,-0.8203822028082588,0.2928203103046405,0.8794201243271,0.2928203103046405,1.0
CWRU_12k,val,GRU,saliency,"Complexity (Classif, Chan)",30,30,-0.9912492685047187,-0.9809597142564738,0.01577005816921928,0.9912492685047187,0.01577005816921928,7.0
CWRU_12k,val,GRU,smooth_gradient,"Complexity (Classif, Chan)",30,30,-0.9936834818065776,-0.9841860167644472,0.020117023942451073,0.9936834818065776,0.020117023942451073,9.0
CWRU_12k,val,GRU,deeplift,"Complexity (Classif, Elem)",30,30,-0.6623737936685297,-0.6597917834629684,0.07162003956926788,0.6623737936685297,0.07162003956926788,4.0
CWRU_12k,val,GRU,feature_ablation,"Complexity (Classif, Elem)",30,30,-0.647118407169061,-0.6335740212264381,0.07211989534658236,0.647118407169061,0.07211989534658236,1.0
CWRU_12k,val,GRU,gradient_x_input,"Complexity (Classif, Elem)",30,30,-0.6620285344173951,-0.6593299962516258,0.07213886932144442,0.6620285344173951,0.07213886932144442,3.0
CWRU_12k,val,GRU,gradientshap,"Complexity (Classif, Elem)",30,30,-0.7835322936678637,-0.7759607457918088,0.03756548852382169,0.7835322936678637,0.03756548852382169,8.0
CWRU_12k,val,GRU,guided_back_prop,"Complexity (Classif, Elem)",30,30,-0.7503192050963515,-0.7577665078699451,0.08761443673192049,0.7503192050963515,0.08761443673192049,5.0
CWRU_12k,val,GRU,integrated_gradients,"Complexity (Classif, Elem)",30,30,-0.6586613855012498,-0.6711980531431043,0.06018203042582859,0.6586613855012498,0.06018203042582859,2.0
CWRU_12k,val,GRU,lime_tabular,"Complexity (Classif, Elem)",30,30,-0.9591975481442085,-0.9592363485047174,0.004605332334276957,0.9591975481442085,0.004605332334276957,10.0
CWRU_12k,val,GRU,occlusion,"Complexity (Classif, Elem)",30,30,-0.8942417701573098,-0.897565453132749,0.046834939984675694,0.8942417701573098,0.046834939984675694,9.0
CWRU_12k,val,GRU,saliency,"Complexity (Classif, Elem)",30,30,-0.7503192292416798,-0.7577665291351522,0.08761436636597097,0.7503192292416798,0.08761436636597097,6.0
CWRU_12k,val,GRU,smooth_gradient,"Complexity (Classif, Elem)",30,30,-0.7789604102683505,-0.782815515381635,0.05705456689386246,0.7789604102683505,0.05705456689386246,7.0
CWRU_12k,val,GRU,deeplift,Continuity (Classif),30,30,-0.17656237772898015,-0.18783335508902993,0.06388109229238681,0.17656237772898015,0.06388109229238681,5.0
CWRU_12k,val,GRU,feature_ablation,Continuity (Classif),30,30,-0.20655222710393606,-0.21752444403973817,0.06656294663322956,0.20655222710393606,0.06656294663322956,6.0
CWRU_12k,val,GRU,gradient_x_input,Continuity (Classif),30,30,-0.17527607947603716,-0.1868182941387601,0.06471398203093079,0.17527607947603716,0.06471398203093079,4.0
CWRU_12k,val,GRU,gradientshap,Continuity (Classif),30,30,-0.7066685754706048,-0.7348442844557894,0.16495591113430286,0.7066685754706048,0.16495591113430286,9.0
CWRU_12k,val,GRU,guided_back_prop,Continuity (Classif),30,30,-0.007757188254231601,-0.010915684014189743,0.007276708853975274,0.007757188254231601,0.007276708853975274,2.0
CWRU_12k,val,GRU,integrated_gradients,Continuity (Classif),30,30,-0.4643866769697027,-0.45690110833306885,0.11257730279636785,0.4643866769697027,0.11257730279636785,7.0
CWRU_12k,val,GRU,lime_tabular,Continuity (Classif),30,30,-1.0035970651302133,-0.9950049464698569,0.053563208316262045,1.0035970651302133,0.053563208316262045,10.0
CWRU_12k,val,GRU,occlusion,Continuity (Classif),30,30,-0.6982642539440769,-0.6774226732622376,0.19462220584351686,0.6982642539440769,0.19462220584351686,8.0
CWRU_12k,val,GRU,saliency,Continuity (Classif),30,30,-0.00775709163532955,-0.010915692020071872,0.0072766324389534,0.00775709163532955,0.0072766324389534,1.0
CWRU_12k,val,GRU,smooth_gradient,Continuity (Classif),30,30,-0.07333588572777486,-0.08832786457658119,0.04824087997541415,0.07333588572777486,0.04824087997541415,3.0
CWRU_12k,val,GRU,deeplift,Faithfulness Correlation (Classif),30,30,0.0578637863786378,0.07265246524652466,0.21463246324632465,0.0578637863786378,0.21463246324632465,4.0
CWRU_12k,val,GRU,feature_ablation,Faithfulness Correlation (Classif),30,30,0.1643984398439844,0.16557695769576958,0.29028802880288035,0.1643984398439844,0.29028802880288035,1.0
CWRU_12k,val,GRU,gradient_x_input,Faithfulness Correlation (Classif),30,30,0.0624242424242424,0.07434503450345034,0.21325832583258328,0.0624242424242424,0.21325832583258328,3.0
CWRU_12k,val,GRU,gradientshap,Faithfulness Correlation (Classif),30,30,0.05672367236723665,0.054049804980498044,0.11818181818181812,0.05672367236723665,0.11818181818181812,5.0
CWRU_12k,val,GRU,guided_back_prop,Faithfulness Correlation (Classif),30,30,0.0333453345334533,0.040986098609861,0.26004200420042,0.0333453345334533,0.26004200420042,7.0
CWRU_12k,val,GRU,integrated_gradients,Faithfulness Correlation (Classif),30,30,0.01644764476447645,0.05064906490649066,0.2125322532253225,0.01644764476447645,0.2125322532253225,10.0
CWRU_12k,val,GRU,lime_tabular,Faithfulness Correlation (Classif),30,30,0.08099009900990095,0.10497489748974896,0.17782778277827788,0.08099009900990095,0.17782778277827788,2.0
CWRU_12k,val,GRU,occlusion,Faithfulness Correlation (Classif),30,30,0.01757575757575755,0.009064506450645054,0.093054305430543,0.01757575757575755,0.093054305430543,9.0
CWRU_12k,val,GRU,saliency,Faithfulness Correlation (Classif),30,30,0.0332793279327932,0.040986898689868996,0.25963696369636957,0.0332793279327932,0.25963696369636957,8.0
CWRU_12k,val,GRU,smooth_gradient,Faithfulness Correlation (Classif),30,30,0.04975097509750975,0.05806940694069408,0.25174617461746174,0.04975097509750975,0.25174617461746174,6.0
CWRU_12k,val,GRU,deeplift,Pixel Flipping (Classif),30,30,0.0006955022593531999,0.0008738063366409553,0.0012826484412038499,0.0006955022593531999,0.0012826484412038499,8.0
CWRU_12k,val,GRU,feature_ablation,Pixel Flipping (Classif),30,30,0.00098219079107885,0.0011052256359099654,0.001408530134659375,0.00098219079107885,0.001408530134659375,2.0
CWRU_12k,val,GRU,gradient_x_input,Pixel Flipping (Classif),30,30,0.0006949199649413,0.0008716001342657933,0.001275753626771925,0.0006949199649413,0.001275753626771925,9.0
CWRU_12k,val,GRU,gradientshap,Pixel Flipping (Classif),30,30,0.00083348299791725,0.001155882117824583,0.00145682109608865,0.00083348299791725,0.00145682109608865,5.0
CWRU_12k,val,GRU,guided_back_prop,Pixel Flipping (Classif),30,30,0.0008336528468241,0.0010671245013890312,0.001376559037993375,0.0008336528468241,0.001376559037993375,4.0
CWRU_12k,val,GRU,integrated_gradients,Pixel Flipping (Classif),30,30,0.0007624429397766501,0.0010005848915101512,0.001161879795421075,0.0007624429397766501,0.001161879795421075,7.0
CWRU_12k,val,GRU,lime_tabular,Pixel Flipping (Classif),30,30,0.00054336916719055,0.0007628743145584767,0.0007352945910750501,0.00054336916719055,0.0007352945910750501,10.0
CWRU_12k,val,GRU,occlusion,Pixel Flipping (Classif),30,30,0.00107802921717675,0.001224836331323402,0.0010376122165886,0.00107802921717675,0.0010376122165886,1.0
CWRU_12k,val,GRU,saliency,Pixel Flipping (Classif),30,30,0.00083368512918025,0.0010673492208801612,0.001376624276493925,0.00083368512918025,0.001376624276493925,3.0
CWRU_12k,val,GRU,smooth_gradient,Pixel Flipping (Classif),30,30,0.00079230983990675,0.0009520063901336587,0.0013334064917211248,0.00079230983990675,0.0013334064917211248,6.0
CWRU_12k,val,GRU,deeplift,"Sparseness (Classif, Chan)",30,30,0.17239062866344695,0.16222283668976248,0.1928922543863095,0.17239062866344695,0.1928922543863095,4.0
CWRU_12k,val,GRU,feature_ablation,"Sparseness (Classif, Chan)",30,30,0.182444526836021,0.17845200935932037,0.12161079326901895,0.182444526836021,0.12161079326901895,2.0
CWRU_12k,val,GRU,gradient_x_input,"Sparseness (Classif, Chan)",30,30,0.17600578985348558,0.1627894423347535,0.19372502009009418,0.17600578985348558,0.19372502009009418,3.0
CWRU_12k,val,GRU,gradientshap,"Sparseness (Classif, Chan)",30,30,0.0908525096933555,0.10997777702694309,0.10121367430624062,0.0908525096933555,0.10121367430624062,6.0
CWRU_12k,val,GRU,guided_back_prop,"Sparseness (Classif, Chan)",30,30,0.05496403859614845,0.06779675564045434,0.04630960268914828,0.05496403859614845,0.04630960268914828,8.0
CWRU_12k,val,GRU,integrated_gradients,"Sparseness (Classif, Chan)",30,30,0.16042567618977416,0.16160409040563378,0.1496992030676683,0.16042567618977416,0.1496992030676683,5.0
CWRU_12k,val,GRU,lime_tabular,"Sparseness (Classif, Chan)",30,30,0.04201440571439375,0.037921565045034904,0.03683186570507588,0.04201440571439375,0.03683186570507588,10.0
CWRU_12k,val,GRU,occlusion,"Sparseness (Classif, Chan)",30,30,0.2005250532015807,0.2030993991446806,0.21800494864415132,0.2005250532015807,0.21800494864415132,1.0
CWRU_12k,val,GRU,saliency,"Sparseness (Classif, Chan)",30,30,0.05496404376997815,0.06779675361119157,0.04630965054198055,0.05496404376997815,0.04630965054198055,7.0
CWRU_12k,val,GRU,smooth_gradient,"Sparseness (Classif, Chan)",30,30,0.04675267223275595,0.05967713272106338,0.061503109922649166,0.04675267223275595,0.061503109922649166,9.0
CWRU_12k,val,GRU,deeplift,"Sparseness (Classif, Elem)",30,30,0.9177947274841849,0.9111271242869384,0.03153884864057599,0.9177947274841849,0.03153884864057599,2.0
